song_id,difficulty,difficulty_level,note_count,song_title_jpn,song_title_eng,bpm,playback_time_minutes,playback_time_seconds
171,normal,14,599,カゲロウデイズ,Kagerou Daze,200,00:02:23,143.0
171,hard,19,871,カゲロウデイズ,Kagerou Daze,200,00:02:23,143.0
171,expert,27,1295,カゲロウデイズ,Kagerou Daze,200,00:02:23,143.0
171,master,31,1404,カゲロウデイズ,Kagerou Daze,200,00:02:23,143.0
172,easy,5,150,Happy Halloween,Happy Halloween,120,00:02:03,123.0
172,normal,12,357,Happy Halloween,Happy Halloween,120,00:02:03,123.0
172,hard,16,533,Happy Halloween,Happy Halloween,120,00:02:03,123.0
172,expert,25,827,Happy Halloween,Happy Halloween,120,00:02:03,123.0
172,master,31,987,Happy Halloween,Happy Halloween,120,00:02:03,123.0
173,easy,8,231,流星のパルス,Pulse of the Meteor,192,00:02:01,121.0
173,normal,13,478,流星のパルス,Pulse of the Meteor,192,00:02:01,121.0
173,hard,17,656,流星のパルス,Pulse of the Meteor,192,00:02:01,121.0
173,expert,25,958,流星のパルス,Pulse of the Meteor,192,00:02:01,121.0
173,master,31,1123,流星のパルス,Pulse of the Meteor,192,00:02:01,121.0
174,easy,6,206,いーあるふぁんくらぶ,"1,2, FanClub",145,00:02:05,125.0
174,normal,12,323,いーあるふぁんくらぶ,"1,2, FanClub",145,00:02:05,125.0
174,hard,17,595,いーあるふぁんくらぶ,"1,2, FanClub",145,00:02:05,125.0
174,expert,24,863,いーあるふぁんくらぶ,"1,2, FanClub",145,00:02:05,125.0
174,master,28,1002,いーあるふぁんくらぶ,"1,2, FanClub",145,00:02:05,125.0
175,easy,9,355,拝啓ドッペルゲンガー,Haikei Doppelganger,181,00:02:35,155.0
175,normal,13,681,拝啓ドッペルゲンガー,Haikei Doppelganger,181,00:02:35,155.0
175,hard,19,917,拝啓ドッペルゲンガー,Haikei Doppelganger,181,00:02:35,155.0
175,expert,28,1368,拝啓ドッペルゲンガー,Haikei Doppelganger,181,00:02:35,155.0
175,master,32,1654,拝啓ドッペルゲンガー,Haikei Doppelganger,181,00:02:35,155.0
176,easy,9,349,マシンガンポエムドール,MACHINEGUN POEM DOLL,220,00:02:20,140.0
176,normal,14,626,マシンガンポエムドール,MACHINEGUN POEM DOLL,220,00:02:20,140.0
176,hard,23,1154,マシンガンポエムドール,MACHINEGUN POEM DOLL,220,00:02:20,140.0
176,expert,31,1730,マシンガンポエムドール,MACHINEGUN POEM DOLL,220,00:02:20,140.0
176,master,35,1819,マシンガンポエムドール,MACHINEGUN POEM DOLL,220,00:02:20,140.0
177,easy,6,171,右肩の蝶,Butterfly on Your Right Shoulder,140,00:02:12,132.0
177,normal,12,377,右肩の蝶,Butterfly on Your Right Shoulder,140,00:02:12,132.0
177,hard,18,643,右肩の蝶,Butterfly on Your Right Shoulder,140,00:02:12,132.0
177,expert,25,1058,右肩の蝶,Butterfly on Your Right Shoulder,140,00:02:12,132.0
177,master,31,1315,右肩の蝶,Butterfly on Your Right Shoulder,140,00:02:12,132.0
178,easy,8,254,にっこり^^調査隊のテーマ,Theme of Niccori Survey Team,180,00:02:05,125.0
178,normal,12,414,にっこり^^調査隊のテーマ,Theme of Niccori Survey Team,180,00:02:05,125.0
178,hard,18,724,にっこり^^調査隊のテーマ,Theme of Niccori Survey Team,180,00:02:05,125.0
178,expert,27,1026,にっこり^^調査隊のテーマ,Theme of Niccori Survey Team,180,00:02:05,125.0
178,master,31,1195,にっこり^^調査隊のテーマ,Theme of Niccori Survey Team,180,00:02:05,125.0
179,easy,7,288,炉心融解,Roshin Yuukai (meltdown),165,00:02:03,123.0
179,normal,12,483,炉心融解,Roshin Yuukai (meltdown),165,00:02:03,123.0
179,hard,17,665,炉心融解,Roshin Yuukai (meltdown),165,00:02:03,123.0
179,expert,24,998,炉心融解,Roshin Yuukai (meltdown),165,00:02:03,123.0
179,master,27,1167,炉心融解,Roshin Yuukai (meltdown),165,00:02:03,123.0
180,easy,6,184,ミライ,Mirai,138,00:02:38,158.0
180,normal,12,419,ミライ,Mirai,138,00:02:38,158.0
180,hard,18,662,ミライ,Mirai,138,00:02:38,158.0
180,expert,24,1017,ミライ,Mirai,138,00:02:38,158.0
180,master,28,1281,ミライ,Mirai,138,00:02:38,158.0
181,easy,5,205,愛して愛して愛して,"Love Me, Love Me, Love Me",115,00:02:10,130.0
181,normal,12,377,愛して愛して愛して,"Love Me, Love Me, Love Me",115,00:02:10,130.0
181,hard,16,509,愛して愛して愛して,"Love Me, Love Me, Love Me",115,00:02:10,130.0
181,expert,25,928,愛して愛して愛して,"Love Me, Love Me, Love Me",115,00:02:10,130.0
181,master,28,1173,愛して愛して愛して,"Love Me, Love Me, Love Me",115,00:02:10,130.0
182,easy,9,261,Flyer!,Flyer!,188,00:02:03,123.0
182,normal,12,408,Flyer!,Flyer!,188,00:02:03,123.0
182,hard,18,598,Flyer!,Flyer!,188,00:02:03,123.0
182,expert,24,861,Flyer!,Flyer!,188,00:02:03,123.0
182,master,29,1083,Flyer!,Flyer!,188,00:02:03,123.0
183,easy,6,179,フィクサー,fixer,135,00:02:02,122.0
183,normal,12,314,フィクサー,fixer,135,00:02:02,122.0
183,hard,19,621,フィクサー,fixer,135,00:02:02,122.0
183,expert,26,948,フィクサー,fixer,135,00:02:02,122.0
183,master,32,1118,フィクサー,fixer,135,00:02:02,122.0
184,easy,9,201,"Hello,world!","Hello,world!",211,00:01:40,100.0
184,normal,13,382,"Hello,world!","Hello,world!",211,00:01:40,100.0
184,hard,17,572,"Hello,world!","Hello,world!",211,00:01:40,100.0
184,expert,25,900,"Hello,world!","Hello,world!",211,00:01:40,100.0
184,master,29,949,"Hello,world!","Hello,world!",211,00:01:40,100.0
185,easy,7,262,しっくおぶはうす！,Sick of House!,170,00:02:21,141.0
185,normal,13,509,しっくおぶはうす！,Sick of House!,170,00:02:21,141.0
185,hard,17,790,しっくおぶはうす！,Sick of House!,170,00:02:21,141.0
185,expert,26,1107,しっくおぶはうす！,Sick of House!,170,00:02:21,141.0
185,master,30,1313,しっくおぶはうす！,Sick of House!,170,00:02:21,141.0
186,easy,9,734,初音天地開闢神話,Hatsune Creation Myth,240,00:03:02,182.0
186,normal,14,882,初音天地開闢神話,Hatsune Creation Myth,240,00:03:02,182.0
186,hard,20,1061,初音天地開闢神話,Hatsune Creation Myth,240,00:03:02,182.0
186,expert,28,1581,初音天地開闢神話,Hatsune Creation Myth,240,00:03:02,182.0
186,master,33,2021,初音天地開闢神話,Hatsune Creation Myth,240,00:03:02,182.0
187,easy,6,109,ロウワー,Lower one's eyes,132,00:01:47,107.0
187,normal,12,258,ロウワー,Lower one's eyes,132,00:01:47,107.0
187,hard,17,539,ロウワー,Lower one's eyes,132,00:01:47,107.0
187,expert,26,780,ロウワー,Lower one's eyes,132,00:01:47,107.0
187,master,31,850,ロウワー,Lower one's eyes,132,00:01:47,107.0
188,easy,6,273,心予報,Heart Forecast,143,00:02:13,133.0
188,normal,12,400,心予報,Heart Forecast,143,00:02:13,133.0
188,hard,18,638,心予報,Heart Forecast,143,00:02:13,133.0
188,expert,24,909,心予報,Heart Forecast,143,00:02:13,133.0
188,master,28,1060,心予報,Heart Forecast,143,00:02:13,133.0
189,easy,5,150,ノマド,Nomad,90,00:01:31,91.0
189,normal,11,202,ノマド,Nomad,90,00:01:31,91.0
189,hard,16,387,ノマド,Nomad,90,00:01:31,91.0
189,expert,23,515,ノマド,Nomad,90,00:01:31,91.0
189,master,26,592,ノマド,Nomad,90,00:01:31,91.0
190,easy,6,130,悪ノ娘,The Daughter of Evil,140,00:01:31,91.0
190,normal,12,214,悪ノ娘,The Daughter of Evil,140,00:01:31,91.0
190,hard,17,413,悪ノ娘,The Daughter of Evil,140,00:01:31,91.0
190,expert,24,609,悪ノ娘,The Daughter of Evil,140,00:01:31,91.0
190,master,27,784,悪ノ娘,The Daughter of Evil,140,00:01:31,91.0
191,easy,6,130,悪ノ召使,The Servant of Evil,120,00:01:34,94.0
191,normal,12,214,悪ノ召使,The Servant of Evil,120,00:01:34,94.0
191,hard,17,413,悪ノ召使,The Servant of Evil,120,00:01:34,94.0
191,expert,24,609,悪ノ召使,The Servant of Evil,120,00:01:34,94.0
191,master,27,784,悪ノ召使,The Servant of Evil,120,00:01:34,94.0
192,easy,8,200,去り人達のワルツ,Waltz of the Deceased,178,00:01:39,99.0
192,normal,13,356,去り人達のワルツ,Waltz of the Deceased,178,00:01:39,99.0
192,hard,17,475,去り人達のワルツ,Waltz of the Deceased,178,00:01:39,99.0
192,expert,23,672,去り人達のワルツ,Waltz of the Deceased,178,00:01:39,99.0
192,master,28,798,去り人達のワルツ,Waltz of the Deceased,178,00:01:39,99.0
193,easy,6,129,ワールドワイドワンダー,Worldwide Wander,142,00:01:37,97.0
193,normal,13,309,ワールドワイドワンダー,Worldwide Wander,142,00:01:37,97.0
193,hard,18,439,ワールドワイドワンダー,Worldwide Wander,142,00:01:37,97.0
193,expert,24,626,ワールドワイドワンダー,Worldwide Wander,142,00:01:37,97.0
193,master,28,785,ワールドワイドワンダー,Worldwide Wander,142,00:01:37,97.0
194,easy,7,200,妄想感傷代償連盟,DSCF,110,00:02:21,141.0
194,normal,12,397,妄想感傷代償連盟,DSCF,110,00:02:21,141.0
194,hard,16,630,妄想感傷代償連盟,DSCF,110,00:02:21,141.0
194,expert,23,908,妄想感傷代償連盟,DSCF,110,00:02:21,141.0
194,master,27,966,妄想感傷代償連盟,DSCF,110,00:02:21,141.0
195,easy,8,323,PaⅢ.SENSATION,PaⅢ.SENSATION,180,00:02:13,133.0
195,normal,12,394,PaⅢ.SENSATION,PaⅢ.SENSATION,180,00:02:13,133.0
195,hard,17,758,PaⅢ.SENSATION,PaⅢ.SENSATION,180,00:02:13,133.0
195,expert,24,1032,PaⅢ.SENSATION,PaⅢ.SENSATION,180,00:02:13,133.0
195,master,29,1244,PaⅢ.SENSATION,PaⅢ.SENSATION,180,00:02:13,133.0
196,easy,5,139,オーダーメイド,Made to Order,75,00:02:05,125.0
196,normal,11,210,オーダーメイド,Made to Order,75,00:02:05,125.0
196,hard,16,331,オーダーメイド,Made to Order,75,00:02:05,125.0
196,expert,21,480,オーダーメイド,Made to Order,75,00:02:05,125.0
196,master,26,601,オーダーメイド,Made to Order,75,00:02:05,125.0
197,easy,7,214,ラストスコア,Last Score,134,00:02:22,142.0
197,normal,13,401,ラストスコア,Last Score,134,00:02:22,142.0
197,hard,18,759,ラストスコア,Last Score,134,00:02:22,142.0
197,expert,26,1050,ラストスコア,Last Score,134,00:02:22,142.0
197,master,30,1190,ラストスコア,Last Score,134,00:02:22,142.0
198,easy,7,310,グッバイ宣言,Goodbye Declaration,170,00:02:06,126.0
198,normal,12,390,グッバイ宣言,Goodbye Declaration,170,00:02:06,126.0
198,hard,17,726,グッバイ宣言,Goodbye Declaration,170,00:02:06,126.0
198,expert,26,1017,グッバイ宣言,Goodbye Declaration,170,00:02:06,126.0
198,master,30,1259,グッバイ宣言,Goodbye Declaration,170,00:02:06,126.0
199,easy,9,409,ゴーストルール,Ghost Rule,210,00:02:22,142.0
199,normal,14,650,ゴーストルール,Ghost Rule,210,00:02:22,142.0
199,hard,19,740,ゴーストルール,Ghost Rule,210,00:02:22,142.0
199,expert,27,1174,ゴーストルール,Ghost Rule,210,00:02:22,142.0
199,master,33,1473,ゴーストルール,Ghost Rule,210,00:02:22,142.0
200,easy,7,205,ガランド,Airhead,93,00:02:10,130.0
200,normal,13,350,ガランド,Airhead,93,00:02:10,130.0
200,hard,18,557,ガランド,Airhead,93,00:02:10,130.0
200,expert,24,761,ガランド,Airhead,93,00:02:10,130.0
200,master,28,943,ガランド,Airhead,93,00:02:10,130.0
201,easy,6,179,神のまにまに,At God's Mercy,135,00:02:13,133.0
201,normal,13,300,神のまにまに,At God's Mercy,135,00:02:13,133.0
201,hard,18,645,神のまにまに,At God's Mercy,135,00:02:13,133.0
201,expert,25,900,神のまにまに,At God's Mercy,135,00:02:13,133.0
201,master,29,1111,神のまにまに,At God's Mercy,135,00:02:13,133.0
202,easy,5,218,Q,Q,116-120,00:02:10,130.0
202,normal,12,395,Q,Q,116-120,00:02:10,130.0
202,hard,17,574,Q,Q,116-120,00:02:10,130.0
202,expert,24,907,Q,Q,116-120,00:02:10,130.0
202,master,28,998,Q,Q,116-120,00:02:10,130.0
203,easy,7,222,トリコロージュ,Tricologe,130,00:02:05,125.0
203,normal,13,411,トリコロージュ,Tricologe,130,00:02:05,125.0
203,hard,18,736,トリコロージュ,Tricologe,130,00:02:05,125.0
203,expert,24,860,トリコロージュ,Tricologe,130,00:02:05,125.0
203,master,28,999,トリコロージュ,Tricologe,130,00:02:05,125.0
204,easy,8,269,うっせぇわ,Usseewa,178,00:02:16,136.0
204,normal,12,487,うっせぇわ,Usseewa,178,00:02:16,136.0
204,hard,17,682,うっせぇわ,Usseewa,178,00:02:16,136.0
204,expert,24,1035,うっせぇわ,Usseewa,178,00:02:16,136.0
204,master,28,1302,うっせぇわ,Usseewa,178,00:02:16,136.0
205,easy,6,242,踊,Odo,128,00:02:21,141.0
205,normal,13,409,踊,Odo,128,00:02:21,141.0
205,hard,18,640,踊,Odo,128,00:02:21,141.0
205,expert,26,882,踊,Odo,128,00:02:21,141.0
205,master,29,1083,踊,Odo,128,00:02:21,141.0
206,easy,9,394,君色マリンスノウ,Colorful Marine Snow,202,00:02:31,151.0
206,normal,14,587,君色マリンスノウ,Colorful Marine Snow,202,00:02:31,151.0
206,hard,19,875,君色マリンスノウ,Colorful Marine Snow,202,00:02:31,151.0
206,expert,28,1339,君色マリンスノウ,Colorful Marine Snow,202,00:02:31,151.0
206,master,31,1415,君色マリンスノウ,Colorful Marine Snow,202,00:02:31,151.0
207,easy,6,159,Peaky Peaky,Peaky Peaky,132,00:01:45,105.0
207,normal,12,312,Peaky Peaky,Peaky Peaky,132,00:01:45,105.0
207,hard,18,538,Peaky Peaky,Peaky Peaky,132,00:01:45,105.0
207,expert,25,747,Peaky Peaky,Peaky Peaky,132,00:01:45,105.0
207,master,28,855,Peaky Peaky,Peaky Peaky,132,00:01:45,105.0
208,easy,7,281,僕らまだアンダーグラウンド,We're Still Underground,148,00:02:02,122.0
208,normal,12,406,僕らまだアンダーグラウンド,We're Still Underground,148,00:02:02,122.0
208,hard,18,635,僕らまだアンダーグラウンド,We're Still Underground,148,00:02:02,122.0
208,expert,25,920,僕らまだアンダーグラウンド,We're Still Underground,148,00:02:02,122.0
208,master,28,1035,僕らまだアンダーグラウンド,We're Still Underground,148,00:02:02,122.0
209,easy,5,149,メタモリボン,Metamo Re:born,123,00:01:43,103.0
209,normal,11,254,メタモリボン,Metamo Re:born,123,00:01:43,103.0
209,hard,16,409,メタモリボン,Metamo Re:born,123,00:01:43,103.0
209,expert,23,580,メタモリボン,Metamo Re:born,123,00:01:43,103.0
209,master,26,685,メタモリボン,Metamo Re:born,123,00:01:43,103.0
210,easy,9,260,雨とペトラ,Rain and Petra,195,00:02:05,125.0
210,normal,12,489,雨とペトラ,Rain and Petra,195,00:02:05,125.0
210,hard,18,733,雨とペトラ,Rain and Petra,195,00:02:05,125.0
210,expert,25,976,雨とペトラ,Rain and Petra,195,00:02:05,125.0
210,master,29,1206,雨とペトラ,Rain and Petra,195,00:02:05,125.0
211,easy,6,163,イフ,IF,135,00:02:10,130.0
211,normal,12,357,イフ,IF,135,00:02:10,130.0
211,hard,18,559,イフ,IF,135,00:02:10,130.0
211,expert,23,845,イフ,IF,135,00:02:10,130.0
211,master,27,1062,イフ,IF,135,00:02:10,130.0
212,easy,5,131,星空のメロディー,Starry sky melody,113,00:01:48,108.0
212,normal,11,296,星空のメロディー,Starry sky melody,113,00:01:48,108.0
212,hard,16,523,星空のメロディー,Starry sky melody,113,00:01:48,108.0
212,expert,24,713,星空のメロディー,Starry sky melody,113,00:01:48,108.0
212,master,27,821,星空のメロディー,Starry sky melody,113,00:01:48,108.0
213,easy,7,288,ヴァンパイア,The Vampire,164,00:02:21,141.0
213,normal,12,449,ヴァンパイア,The Vampire,164,00:02:21,141.0
213,hard,18,699,ヴァンパイア,The Vampire,164,00:02:21,141.0
213,expert,25,1029,ヴァンパイア,The Vampire,164,00:02:21,141.0
213,master,30,1299,ヴァンパイア,The Vampire,164,00:02:21,141.0
214,easy,5,189,パレットには君がいっぱい,My Palette is Full of You,120,00:02:13,133.0
214,normal,11,294,パレットには君がいっぱい,My Palette is Full of You,120,00:02:13,133.0
214,hard,17,656,パレットには君がいっぱい,My Palette is Full of You,120,00:02:13,133.0
214,expert,25,900,パレットには君がいっぱい,My Palette is Full of You,120,00:02:13,133.0
214,master,28,966,パレットには君がいっぱい,My Palette is Full of You,120,00:02:13,133.0
215,easy,7,172,ジウダス,Judas,198,00:01:42,102.0
215,normal,12,361,ジウダス,Judas,198,00:01:42,102.0
215,hard,18,654,ジウダス,Judas,198,00:01:42,102.0
215,expert,25,769,ジウダス,Judas,198,00:01:42,102.0
215,master,28,898,ジウダス,Judas,198,00:01:42,102.0
216,easy,7,218,ルカルカ★ナイトフィーバー,Luka Luka★Night Fever,160,00:02:19,139.0
216,normal,13,457,ルカルカ★ナイトフィーバー,Luka Luka★Night Fever,160,00:02:19,139.0
216,hard,18,616,ルカルカ★ナイトフィーバー,Luka Luka★Night Fever,160,00:02:19,139.0
216,expert,25,950,ルカルカ★ナイトフィーバー,Luka Luka★Night Fever,160,00:02:19,139.0
216,master,29,1311,ルカルカ★ナイトフィーバー,Luka Luka★Night Fever,160,00:02:19,139.0
217,easy,6,206,街,City,128,00:01:42,102.0
217,normal,12,288,街,City,128,00:01:42,102.0
217,hard,16,422,街,City,128,00:01:42,102.0
217,expert,23,668,街,City,128,00:01:42,102.0
217,master,27,769,街,City,128,00:01:42,102.0
218,easy,6,228,メリュー,Meru,130,00:02:20,140.0
218,normal,11,383,メリュー,Meru,130,00:02:20,140.0
218,hard,15,473,メリュー,Meru,130,00:02:20,140.0
218,expert,22,632,メリュー,Meru,130,00:02:20,140.0
218,master,26,983,メリュー,Meru,130,00:02:20,140.0
219,easy,5,175,砂の惑星,DUNE,95,00:02:14,134.0
219,normal,11,314,砂の惑星,DUNE,95,00:02:14,134.0
219,hard,16,661,砂の惑星,DUNE,95,00:02:14,134.0
219,expert,23,873,砂の惑星,DUNE,95,00:02:14,134.0
219,master,27,1062,砂の惑星,DUNE,95,00:02:14,134.0
220,easy,9,419,ドーナツホール 2024,DONUT HOLE,252,00:02:18,138.0
220,normal,14,581,ドーナツホール 2024,DONUT HOLE,252,00:02:18,138.0
220,hard,18,745,ドーナツホール 2024,DONUT HOLE,252,00:02:18,138.0
220,expert,25,1046,ドーナツホール 2024,DONUT HOLE,252,00:02:18,138.0
220,master,29,1328,ドーナツホール 2024,DONUT HOLE,252,00:02:18,138.0
221,easy,9,182,マトリョシカ,MATORYOSHKA,205,00:01:46,106.0
221,normal,13,355,マトリョシカ,MATORYOSHKA,205,00:01:46,106.0
221,hard,18,674,マトリョシカ,MATORYOSHKA,205,00:01:46,106.0
221,expert,25,887,マトリョシカ,MATORYOSHKA,205,00:01:46,106.0
221,master,30,1104,マトリョシカ,MATORYOSHKA,205,00:01:46,106.0
222,easy,6,239,ピアノ×フォルテ×スキャンダル,Piano × Forte × Scandal,135,00:02:12,132.0
222,normal,11,334,ピアノ×フォルテ×スキャンダル,Piano × Forte × Scandal,135,00:02:12,132.0
222,hard,18,735,ピアノ×フォルテ×スキャンダル,Piano × Forte × Scandal,135,00:02:12,132.0
222,expert,26,1042,ピアノ×フォルテ×スキャンダル,Piano × Forte × Scandal,135,00:02:12,132.0
222,master,30,1142,ピアノ×フォルテ×スキャンダル,Piano × Forte × Scandal,135,00:02:12,132.0
223,easy,5,214,千年の独奏歌,Thousand Year Solo,108,00:02:31,151.0
223,normal,11,335,千年の独奏歌,Thousand Year Solo,108,00:02:31,151.0
223,hard,16,606,千年の独奏歌,Thousand Year Solo,108,00:02:31,151.0
223,expert,23,791,千年の独奏歌,Thousand Year Solo,108,00:02:31,151.0
223,master,27,906,千年の独奏歌,Thousand Year Solo,108,00:02:31,151.0
224,easy,9,388,88☆彡,88☆彡,175,00:02:07,127.0
224,normal,13,588,88☆彡,88☆彡,175,00:02:07,127.0
224,hard,18,688,88☆彡,88☆彡,175,00:02:07,127.0
224,expert,26,1088,88☆彡,88☆彡,175,00:02:07,127.0
224,master,29,1188,88☆彡,88☆彡,175,00:02:07,127.0
225,easy,9,262,エゴロック,Ego rock,225,00:01:52,112.0
225,normal,13,523,エゴロック,Ego rock,225,00:01:52,112.0
225,hard,18,841,エゴロック,Ego rock,225,00:01:52,112.0
225,expert,25,1041,エゴロック,Ego rock,225,00:01:52,112.0
225,master,31,1277,エゴロック,Ego rock,225,00:01:52,112.0
226,easy,9,422,ロストエンファウンド,Lost and Found,92 (184),00:02:36,156.0
226,normal,13,690,ロストエンファウンド,Lost and Found,92 (184),00:02:36,156.0
226,hard,18,868,ロストエンファウンド,Lost and Found,92 (184),00:02:36,156.0
226,expert,25,1082,ロストエンファウンド,Lost and Found,92 (184),00:02:36,156.0
226,master,29,1271,ロストエンファウンド,Lost and Found,92 (184),00:02:36,156.0
227,easy,7,264,ONESELF,ONESELF,160-170,00:02:09,129.0
227,normal,14,484,ONESELF,ONESELF,160-170,00:02:09,129.0
227,hard,18,795,ONESELF,ONESELF,160-170,00:02:09,129.0
227,expert,27,1063,ONESELF,ONESELF,160-170,00:02:09,129.0
227,master,30,1163,ONESELF,ONESELF,160-170,00:02:09,129.0
228,easy,6,275,Goodbye,Goodbye,133,00:02:06,126.0
228,normal,12,286,Goodbye,Goodbye,133,00:02:06,126.0
228,hard,17,562,Goodbye,Goodbye,133,00:02:06,126.0
228,expert,23,734,Goodbye,Goodbye,133,00:02:06,126.0
228,master,26,860,Goodbye,Goodbye,133,00:02:06,126.0
229,easy,7,296,脳漿炸裂ガール,Brain Fluid Explosion Girl,155,00:02:24,144.0
229,normal,13,613,脳漿炸裂ガール,Brain Fluid Explosion Girl,155,00:02:24,144.0
229,hard,18,985,脳漿炸裂ガール,Brain Fluid Explosion Girl,155,00:02:24,144.0
229,expert,28,1349,脳漿炸裂ガール,Brain Fluid Explosion Girl,155,00:02:24,144.0
229,master,32,1500,脳漿炸裂ガール,Brain Fluid Explosion Girl,155,00:02:24,144.0
230,easy,8,419,サラマンダー,Salamander,172,00:02:37,157.0
230,normal,12,576,サラマンダー,Salamander,172,00:02:37,157.0
230,hard,18,825,サラマンダー,Salamander,172,00:02:37,157.0
230,expert,25,1186,サラマンダー,Salamander,172,00:02:37,157.0
230,master,30,1454,サラマンダー,Salamander,172,00:02:37,157.0
231,easy,9,459,アイデンティティ,Identity,195,00:02:36,156.0
231,normal,13,671,アイデンティティ,Identity,195,00:02:36,156.0
231,hard,18,873,アイデンティティ,Identity,195,00:02:36,156.0
231,expert,26,1196,アイデンティティ,Identity,195,00:02:36,156.0
231,master,31,1489,アイデンティティ,Identity,195,00:02:36,156.0
232,easy,6,253,青色絵具,blue paint,126,00:02:36,156.0
232,normal,12,446,青色絵具,blue paint,126,00:02:36,156.0
232,hard,16,619,青色絵具,blue paint,126,00:02:36,156.0
232,expert,24,846,青色絵具,blue paint,126,00:02:36,156.0
232,master,27,1058,青色絵具,blue paint,126,00:02:36,156.0
233,easy,7,276,コスモスパイス,Cosmospice,165,00:02:09,129.0
233,normal,12,416,コスモスパイス,Cosmospice,165,00:02:09,129.0
233,hard,17,623,コスモスパイス,Cosmospice,165,00:02:09,129.0
233,expert,25,849,コスモスパイス,Cosmospice,165,00:02:09,129.0
233,master,31,1092,コスモスパイス,Cosmospice,165,00:02:09,129.0
234,easy,8,264,徳川カップヌードル禁止令,Tokugawa Cupnoodle Prohibition,178,00:02:07,127.0
234,normal,13,498,徳川カップヌードル禁止令,Tokugawa Cupnoodle Prohibition,178,00:02:07,127.0
234,hard,19,758,徳川カップヌードル禁止令,Tokugawa Cupnoodle Prohibition,178,00:02:07,127.0
234,expert,27,1065,徳川カップヌードル禁止令,Tokugawa Cupnoodle Prohibition,178,00:02:07,127.0
234,master,31,1241,徳川カップヌードル禁止令,Tokugawa Cupnoodle Prohibition,178,00:02:07,127.0
235,easy,6,219,Journey,Journey,128,00:02:46,166.0
235,normal,12,512,Journey,Journey,128,00:02:46,166.0
235,hard,18,922,Journey,Journey,128,00:02:46,166.0
235,expert,25,1285,Journey,Journey,128,00:02:46,166.0
235,master,29,1322,Journey,Journey,128,00:02:46,166.0
236,easy,8,358,Voices,Voices,190,00:02:04,124.0
236,normal,13,674,Voices,Voices,190,00:02:04,124.0
236,hard,18,810,Voices,Voices,190,00:02:04,124.0
236,expert,25,1144,Voices,Voices,190,00:02:04,124.0
236,master,30,1237,Voices,Voices,190,00:02:04,124.0
237,easy,5,140,君の夜をくれ,Kimi no Yoru Wo Kure,80,00:02:02,122.0
237,normal,11,179,君の夜をくれ,Kimi no Yoru Wo Kure,80,00:02:02,122.0
237,hard,15,318,君の夜をくれ,Kimi no Yoru Wo Kure,80,00:02:02,122.0
237,expert,21,482,君の夜をくれ,Kimi no Yoru Wo Kure,80,00:02:02,122.0
237,master,26,662,君の夜をくれ,Kimi no Yoru Wo Kure,80,00:02:02,122.0
238,easy,7,250,ブラック★ロックシューター,Black★Rock Shooter,140-165,00:01:55,115.0
238,normal,12,377,ブラック★ロックシューター,Black★Rock Shooter,140-165,00:01:55,115.0
238,hard,16,548,ブラック★ロックシューター,Black★Rock Shooter,140-165,00:01:55,115.0
238,expert,24,695,ブラック★ロックシューター,Black★Rock Shooter,140-165,00:01:55,115.0
238,master,27,930,ブラック★ロックシューター,Black★Rock Shooter,140-165,00:01:55,115.0
239,easy,5,190,月光,Moonlight,109,00:02:37,157.0
239,normal,12,347,月光,Moonlight,109,00:02:37,157.0
239,hard,18,660,月光,Moonlight,109,00:02:37,157.0
239,expert,25,1058,月光,Moonlight,109,00:02:37,157.0
239,master,29,1159,月光,Moonlight,109,00:02:37,157.0
240,easy,8,260,踊れオーケストラ,Dance orchestra,180,00:01:49,109.0
240,normal,12,459,踊れオーケストラ,Dance orchestra,180,00:01:49,109.0
240,hard,17,610,踊れオーケストラ,Dance orchestra,180,00:01:49,109.0
240,expert,24,845,踊れオーケストラ,Dance orchestra,180,00:01:49,109.0
240,master,28,1068,踊れオーケストラ,Dance orchestra,180,00:01:49,109.0
241,easy,6,210,アサガオの散る頃に,When the Morning Glory Falls,,,
241,normal,12,273,アサガオの散る頃に,When the Morning Glory Falls,,,
241,hard,16,478,アサガオの散る頃に,When the Morning Glory Falls,,,
241,expert,21,748,アサガオの散る頃に,When the Morning Glory Falls,,,
241,master,26,832,アサガオの散る頃に,When the Morning Glory Falls,,,
242,easy,6,291,トリノコシティ,Torinokocity,135,00:01:57,117.0
242,normal,11,360,トリノコシティ,Torinokocity,135,00:01:57,117.0
242,hard,17,514,トリノコシティ,Torinokocity,135,00:01:57,117.0
242,expert,23,753,トリノコシティ,Torinokocity,135,00:01:57,117.0
242,master,27,852,トリノコシティ,Torinokocity,135,00:01:57,117.0
243,easy,7,325,Calc.,Calc.,173,00:02:24,144.0
243,normal,13,464,Calc.,Calc.,173,00:02:24,144.0
243,hard,18,844,Calc.,Calc.,173,00:02:24,144.0
243,expert,25,1126,Calc.,Calc.,173,00:02:24,144.0
243,master,30,1295,Calc.,Calc.,173,00:02:24,144.0
244,easy,6,204,Awake Now,Awake Now,117,00:02:01,121.0
244,normal,12,280,Awake Now,Awake Now,117,00:02:01,121.0
244,hard,17,519,Awake Now,Awake Now,117,00:02:01,121.0
244,expert,24,723,Awake Now,Awake Now,117,00:02:01,121.0
244,master,30,884,Awake Now,Awake Now,117,00:02:01,121.0
